Date,T_surf,T_sub,T_air,SW_d,SW_u,LW_d,LW_u,SHF,LHF,dH
1/10/2018 20:00,-13.5456,-15.7591,-10.1643,0,0,195.6323,255.677,117.253,-31.009,-11.2218
1/10/2018 21:00,-12.6632,-15.741,-8.8643,0,0,195.141,259.076,127.9603,-38.274,-11.2248
1/10/2018 22:00,-11.5616,-15.7355,-7.4954,0,0,199.3953,263.5227,148.9285,-48.9953,-11.2296
1/10/2018 23:00,-9.9586,-15.7245,-6.4287,0,0,234.5234,270.9387,132.5845,-60.6514,-11.2319
1/11/2018 0:00,-9.524,-15.7133,-6.6368,0,0,240.9376,272.8778,101.5259,-44.948,-11.2279
1/11/2018 1:00,-9.3453,-15.696,-7.0728,0,0,208.7378,272.6342,89.3501,-39.9864,-11.2213
1/11/2018 2:00,-10.2308,-15.6721,-7.293,0,0,189.2343,268.5001,118.2025,-55.5574,-11.2271
1/11/2018 3:00,-10.4131,-15.6486,-8.7341,0,0,196.2022,267.9758,77.5147,-36.171,-11.2238
1/11/2018 4:00,-9.4242,-15.6165,-8.1077,0,0,231.6954,273.0032,64.2649,-39.5501,-11.2235
1/11/2018 5:00,-9.47,-15.5865,-7.8136,0,0,239.0532,273.0393,66.4668,-35.4454,-11.2228
1/11/2018 6:00,-9.6148,-15.5506,-7.8413,0,0,237.4709,272.4074,75.2722,-43.2086,-11.2278
1/11/2018 7:00,-9.8396,-15.5106,-8.0784,0,0,243.4337,271.6821,74.4589,-43.2322,-11.2277
1/11/2018 8:00,-9.891,-15.4688,-8.1272,0,0,238.6302,271.3315,78.7002,-46.6806,-11.2283
1/11/2018 9:00,-10.1435,-15.427,-8.096,0,0,233.1053,270.1538,85.0226,-47.4734,-11.225
1/11/2018 10:00,-10.3775,-15.3833,-8.6438,0,0,240.7054,269.4465,75.9314,-46.209,-11.2281
1/11/2018 11:00,-10.8239,-15.3396,-8.9618,0,0,219.914,267.0474,84.8943,-48.4515,-11.2244
1/11/2018 12:00,-11.4834,-15.2939,-9.4904,0,0,200.0517,263.8409,75.3873,-33.7495,-11.228
1/11/2018 13:00,-11.5006,-15.2447,-8.7482,0,0,203.2429,263.8681,107.4851,-45.7996,-11.2259
1/11/2018 14:00,-11.3117,-15.1993,-8.8551,0,0,221.5611,265.1639,100.4577,-49.4602,-11.2258
1/11/2018 15:00,-11.1033,-15.1545,-8.5446,0,0,221.9215,265.998,99.8567,-49.7712,-11.2226
1/11/2018 16:00,-11.3073,-15.111,-8.6174,0,0,216.3761,265.0251,98.5261,-48.3117,-11.2241
1/11/2018 17:00,-11.1114,-15.0656,-8.4844,0,0,226.32,266.0982,92.4377,-48.679,-11.2254
1/11/2018 18:00,-11.6765,-15.024,-8.893,0,0,208.1068,263.3218,101.4939,-44.4688,-11.229
1/11/2018 19:00,-11.7122,-14.9868,-9.5702,0,0,206.7598,263.1409,87.0749,-37.9085,-11.2244
1/11/2018 20:00,-12.421,-14.9448,-10.1681,0,0,199.7271,260.1588,76.3529,-28.9004,-11.2292
1/11/2018 21:00,-13.8636,-14.9094,-11.0286,0,0,193.5733,254.3924,56.0766,-12.3495,-11.2309
1/11/2018 22:00,-16.4684,-14.873,-14.2792,0,0,206.7349,244.9527,0,0,-11.2303
1/11/2018 23:00,-16.9813,-14.8399,-14.2653,0,0,229.0829,243.7154,0,0,-11.2368
1/12/2018 0:00,-15.7116,-14.8016,-13.4955,0,0,221.9195,248.2455,39.8127,-3.3049,-11.237
1/12/2018 1:00,-16.3168,-14.7686,-14.2634,0,0,232.8417,246.295,1.0816,-0.0315,-11.2347
1/12/2018 2:00,-15.915,-14.7393,-14.1706,0,0,244.9757,248.163,0.3331,-0.0647,-11.2341
1/12/2018 3:00,-16.6475,-14.7099,-15.4333,0,0,240.8706,245.3081,0.2522,-0.0425,-11.2357
1/12/2018 4:00,-18.0011,-14.6823,-16.2258,0,0,236.0202,240.1763,0,0,-11.2347
1/12/2018 5:00,-18.2185,-14.6607,-16.9164,0,0,236.4701,239.394,0.8556,-0.1188,-11.239
1/12/2018 6:00,-18.1399,-14.642,-17.1688,0,0,238.6721,239.7466,0,0,-11.2348
1/12/2018 7:00,-18.0495,-14.6224,-17.1897,0,0,239.0851,240.0891,0.3549,-0.1496,-11.2328
1/12/2018 8:00,-17.7453,-14.6049,-17.091,0,0,240.5231,241.2453,0.1833,-0.0842,-11.2346
1/12/2018 9:00,-18.4401,-14.5932,-17.7576,0,0,236.8198,238.5989,0.5858,-0.2885,-11.2313
1/12/2018 10:00,-17.9109,-14.5796,-16.7289,0,0,239.3256,240.6467,4.5771,-0.6419,-11.2253
1/12/2018 11:00,-17.2431,-14.5662,-16.2339,0,0,241.4493,243.1403,6.339,-2.2518,-11.2211
1/12/2018 12:00,-17.9007,-14.5584,-16.0322,0,0,238.8369,240.6336,1.5448,-0.0338,-11.222
1/12/2018 13:00,-17.9346,-14.5581,-16.0325,0,0,238.5741,240.4941,4.7985,-0.3269,-11.2244
1/12/2018 14:00,-19.3826,-14.5484,-17.0972,0,0,230.1956,235.0044,12.9559,-0.2323,-11.2273
1/12/2018 15:00,-21.0393,-14.5472,-19.7442,0,0,225.8456,228.9635,3.4887,-0.1792,-11.2275
1/12/2018 16:00,-20.2019,-14.5409,-19.5405,0,0,231.7196,232.1072,0.8653,-0.2757,-11.2346
1/12/2018 17:00,-19.5043,-14.5405,-18.9581,0,0,234.3988,234.6807,1.7373,-0.8581,-11.2343
1/12/2018 18:00,-19.1313,-14.5427,-18.7103,0,0,235.7096,236.062,2.6997,-2.0209,-11.231
1/12/2018 19:00,-19.5979,-14.543,-19.2183,0,0,233.8345,234.3278,4.4415,-3.7061,-11.2268
1/12/2018 20:00,-19.1395,-14.5427,-18.6366,0,0,235.625,236.0302,4.7194,-2.8843,-11.2291
1/12/2018 21:00,-18.7705,-14.5439,-18.2519,0,0,237.0899,237.407,4.5138,-2.7866,-11.236
1/12/2018 22:00,-18.4785,-14.5462,-17.853,0,0,238.2003,238.4998,2.7626,-1.4348,-11.235
1/12/2018 23:00,-18.613,-14.5562,-18.0301,0,0,237.7511,237.9977,2.1946,-1.1995,-11.2328
1/13/2018 0:00,-18.8863,-14.5562,-18.3336,0,0,236.658,236.975,1.4007,-0.7931,-11.2338
1/13/2018 1:00,-18.9418,-14.56,-18.1712,0,0,236.5059,236.7701,0.7862,-0.2984,-11.222
1/13/2018 2:00,-19.1626,-14.5638,-18.4854,0,0,236.0663,235.9606,1.8284,-0.7996,-11.2222
1/13/2018 3:00,-20.6315,-14.5678,-19.8357,0,0,231.0403,230.5646,5.7719,-1.9034,-11.2315
1/13/2018 4:00,-20.4174,-14.5642,-19.7356,0,0,231.3283,231.3283,5.6017,-2.2342,-11.2394
1/13/2018 5:00,-21.4603,-14.563,-20.6248,0,0,228.2702,227.583,5.8403,-1.5884,-11.228
1/13/2018 6:00,-25.3851,-14.5753,-24.3969,0,0,214.5508,213.705,10.4632,-1.4319,-11.2243
1/13/2018 7:00,-25.6357,-14.5792,-24.5893,0,0,212.9932,212.817,11.546,-1.2935,-11.2255
1/13/2018 8:00,-23.5763,-14.5783,-22.6306,0,0,220.3604,219.9902,9.2664,-1.6114,-11.231
1/13/2018 9:00,-25.1925,-14.5783,-24.0473,0,0,215.38,214.3753,12.7322,-1.3583,-11.2328
1/13/2018 10:00,-25.3518,-14.5783,-24.3109,0,0,214.4414,213.8069,12.5992,-1.5936,-11.2345
1/13/2018 11:00,-23.7123,-14.5861,-23.0694,0,0,219.3938,219.4996,8.9378,-2.9399,-11.2321
1/13/2018 12:00,-22.5539,-14.5885,-21.8908,0,0,223.8042,223.6103,7.5484,-2.7167,-11.2368
1/13/2018 13:00,-22.1258,-14.5992,-21.45,0,0,225.2285,225.1404,6.7662,-2.3968,-11.2335
1/13/2018 14:00,-21.461,-14.6078,-20.7857,0,0,227.7496,227.5382,5.4679,-1.9282,-11.2315
1/13/2018 15:00,-21.3603,-14.6091,-20.6713,0,0,228.3495,227.909,5.3319,-1.8837,-11.2307
1/13/2018 16:00,-21.0589,-14.6286,-20.3672,0,0,229.2432,228.9964,6.8327,-2.4785,-11.224
1/13/2018 17:00,-20.8808,-14.6325,-20.2401,0,0,229.9814,229.6466,6.4634,-2.5751,-11.2294
1/13/2018 18:00,-20.8293,-14.6542,-20.2293,0,0,229.9144,229.8263,5.2492,-2.2897,-11.2351
1/13/2018 19:00,-20.7833,-14.6566,-20.2344,0,0,230.0278,229.9925,4.5322,-2.2536,-11.2387
1/13/2018 20:00,-21.0565,-14.6702,-20.4762,0,0,229.0517,228.9988,5.584,-2.4979,-11.2319
1/13/2018 21:00,-21.4463,-14.6795,-20.7884,0,0,227.584,227.584,6.2764,-2.2964,-11.2289
1/13/2018 22:00,-21.2388,-14.6951,-20.685,0,0,228.3169,228.3346,5.8921,-2.7637,-11.2335
1/13/2018 23:00,-21.2848,-14.7029,-20.7881,0,0,228.0597,228.1654,4.9407,-2.6624,-11.2323
1/14/2018 0:00,-21.5184,-14.7029,-20.9838,0,0,227.2325,227.3206,3.6513,-1.7552,-11.2286
1/14/2018 1:00,-21.9387,-14.7166,-21.3791,0,0,225.7004,225.8061,3.6963,-1.6108,-11.226
1/14/2018 2:00,-22.6811,-14.7264,-22.0169,0,0,223.2611,223.1554,4.0095,-1.2944,-11.2227
1/14/2018 3:00,-23.3898,-14.7263,-22.468,0,0,220.9815,220.6467,4.4242,-0.7842,-11.229
1/14/2018 4:00,-22.7763,-14.7382,-22.2261,0,0,222.6303,222.8065,1.3784,-0.5372,-11.229
1/14/2018 5:00,-22.8015,-14.7462,-22.1005,0,0,222.959,222.7299,0.1911,-0.0717,-11.2314
1/14/2018 6:00,-22.9962,-14.7462,-22.4037,0,0,222.1759,222.0349,3.2672,-1.1992,-11.233
1/14/2018 7:00,-23.3142,-14.7462,-22.7494,0,0,221.267,220.9146,3.4382,-1.2536,-11.239
1/14/2018 8:00,-23.8959,-14.7462,-23.0773,0,0,219.3083,218.8677,0.8724,-0.241,-11.2324
1/14/2018 9:00,-24.6604,-14.752,-23.6476,0,0,217.0756,216.2119,0.2849,-0.0731,-11.2288
1/14/2018 10:00,-25.0268,-14.7621,-23.9755,0,0,215.3079,214.9202,0,0,-11.2304
1/14/2018 11:00,-25.6004,-14.766,-24.9395,0,0,213.8972,212.963,2.9699,-0.938,-11.2374
1/14/2018 12:00,-28.2491,-14.7729,-27.682,0,0,205.4094,204.0168,6.1426,-1.3673,-11.2425
1/14/2018 13:00,-27.5663,-14.777,-26.9056,0,0,206.4265,206.2502,7.6245,-1.5344,-11.2398
1/14/2018 14:00,-26.9153,-14.7821,-26.2629,0,0,208.5502,208.4444,6.8066,-1.4934,-11.2359
1/14/2018 15:00,-26.7938,-14.7825,-26.085,0,0,209.4724,208.8729,6.994,-1.441,-11.2327
1/14/2018 16:00,-29.8528,-14.7909,-29.1258,0,0,199.9206,198.7216,12.1424,-1.764,-11.2308
1/14/2018 17:00,-31.1121,-14.8017,-30.1158,0,0,195.6434,194.6206,17.9082,-1.5092,-11.2375
1/14/2018 18:00,-31.6059,-14.8105,-30.3282,0,0,194.5513,193.0521,20.7832,-1.0979,-11.2374
1/14/2018 19:00,-32.5836,-14.8158,-31.1039,0,0,192.809,189.9868,22.4224,-0.7525,-11.2344
1/14/2018 20:00,-33.0004,-14.8317,-31.3809,0,0,191.5517,188.6764,24.5162,-0.6083,-11.2333
1/14/2018 21:00,-33.3977,-14.8302,-31.5769,0,0,190.6532,187.4422,26.2001,-0.4598,-11.2388
1/14/2018 22:00,-33.502,-14.844,-31.6658,0,0,190.043,187.1141,25.4666,-0.4256,-11.2368
1/14/2018 23:00,-31.3003,-14.8503,-30.4011,0,0,194.7002,194.0121,13.2727,-1.2457,-11.2388
1/15/2018 0:00,-29.7538,-14.8614,-29.4202,0,0,198.5043,198.9806,4.8399,-1.8502,-11.2438
1/15/2018 1:00,-29.0579,-14.8817,-28.8072,0,0,200.6435,201.2608,3.4324,-1.8222,-11.2446
1/15/2018 2:00,-29.1153,-14.8974,-28.665,0,0,201.1264,201.0912,7.0524,-2.0074,-11.2418
1/15/2018 3:00,-28.6951,-14.921,-28.1657,0,0,202.4793,202.4793,7.6186,-1.7211,-11.2398
1/15/2018 4:00,-28.9415,-14.9372,-28.5657,0,0,201.7768,201.671,6.7562,-2.3088,-11.2315
1/15/2018 5:00,-30.5313,-14.9647,-29.6558,0,0,197.6668,196.5031,17.0175,-1.647,-11.2321
1/15/2018 6:00,-30.8251,-14.9885,-29.7371,0,0,197.0596,195.5606,20.7627,-1.2434,-11.2405
1/15/2018 7:00,-31.229,-15.011,-30.1796,0,0,195.85,194.2626,21.8484,-1.4578,-11.2398
1/15/2018 8:00,-30.9937,-15.0305,-29.8931,0,0,196.5731,195.0209,19.9486,-1.2036,-11.2379
1/15/2018 9:00,-29.8382,-15.0562,-29.1028,0,0,199.0763,198.7411,13.4148,-1.7533,-11.238
1/15/2018 10:00,-29.1676,-15.0738,-28.3539,0,0,201.9049,200.9526,13.1656,-1.7031,-11.2387
1/15/2018 11:00,-31.446,-15.1044,-30.3851,0,0,195.3717,193.573,20.8094,-1.419,-11.2398
1/15/2018 12:00,-30.9995,-15.1243,-30.0108,0,0,196.153,194.9889,17.7408,-1.4135,-11.2396
1/15/2018 13:00,-31.0238,-15.1471,-29.969,0,0,196.5456,194.9229,15.821,-1.1759,-11.2408
1/15/2018 14:00,-30.5834,-15.1708,-29.5852,0,0,197.4792,196.3327,14.2793,-1.2425,-11.2454
1/15/2018 15:00,-29.7606,-15.1889,-28.6538,0.4229,0.3512,200.5766,199.0244,11.872,-0.9179,-11.2487
1/15/2018 16:00,-27.8281,-15.2119,-27.2276,0.4934,0.4097,205.188,205.3644,6.4917,-1.635,-11.2392
1/15/2018 17:00,-26.5699,-15.2294,-26.1542,0,0,209.1779,209.6011,3.2845,-1.5314,-11.2378
1/15/2018 18:00,-24.8317,-15.2556,-24.5037,0,0,214.0106,215.5443,0.8165,-0.88,-11.2306
1/15/2018 19:00,-20.1118,-15.2756,-16.9447,0,0,237.0278,232.6214,28.4046,-2.5859,-11.2292
1/15/2018 20:00,-20.1016,-15.298,-16.5883,0,0,240.2096,232.7213,25.384,-2.6843,-11.2318
1/15/2018 21:00,-22.0122,-15.3209,-17.3695,0,0,237.1205,225.8996,17.2381,-0.6171,-11.2372
1/15/2018 22:00,-22.8596,-15.349,-17.9464,0,0,235.5179,222.9408,29.5283,-4.1004,-11.236
1/15/2018 23:00,-24.2727,-15.3677,-19.729,0,0,228.0579,217.9464,67.5437,-6.2132,-11.2316
1/16/2018 0:00,-28.4503,-15.3952,-27.1221,0,0,203.7814,203.3057,24.6945,-1.2139,-11.2386
1/16/2018 1:00,-28.551,-15.4152,-26.5929,0,0,204.2464,202.995,39.2995,-1.8422,-11.2422
1/16/2018 2:00,-28.2,-15.4269,-25.9526,0,0,206.0143,204.1808,39.3547,-2.0997,-11.237
1/16/2018 3:00,-29.0226,-15.4344,-25.8026,0,0,203.7085,201.4694,52.2104,-0.7278,-11.2308
1/16/2018 4:00,-31.4487,-15.4413,-28.0283,0,0,195.3577,193.5769,49.8957,0.0653,-11.2402
1/16/2018 5:00,-32.2711,-15.4544,-27.3955,0,0,195.785,191.0417,44.2414,1.2184,-11.2432
1/16/2018 6:00,-33.112,-15.4544,-28.5193,0,0,192.2227,188.3606,35.9928,0.0679,-11.2371
1/16/2018 7:00,-31.7178,-15.4554,-28.116,0,0,190.9042,192.5975,56.9909,-0.7305,-11.2346
1/16/2018 8:00,-31.414,-15.4725,-27.7306,0,0,187.2739,193.4293,49.7319,-1.0059,-11.2449
1/16/2018 9:00,-32.721,-15.4786,-28.9299,0,0,175.9599,189.0633,48.0106,-0.4958,-11.2435
1/16/2018 10:00,-32.5259,-15.4963,-29.0099,0,0,176.1736,189.6664,37.3361,-0.162,-11.2477
1/16/2018 11:00,-29.5326,-15.4993,-26.1997,0,0,198.9632,199.7216,9.3022,-0.0356,-11.2465
1/16/2018 12:00,-30.1334,-15.5159,-24.9631,0,0,185.9207,197.4184,1.2537,0.0461,-11.2473
1/16/2018 13:00,-32.1094,-15.5403,-28.1278,0,0,163.2814,190.5592,46.9826,0.2276,-11.2399
1/16/2018 14:00,-31.6412,-15.5624,-28.622,0,0,151.2816,191.6465,60.101,-0.7301,-11.2457
1/16/2018 15:00,-30.7929,-15.5808,-28.3636,0,0,142.712,194.0316,60.1775,-1.363,-11.2508
1/16/2018 16:00,-29.8807,-15.6029,-27.6121,0,0,135.226,196.6859,62.1326,-2.5916,-11.2444
1/16/2018 17:00,-30.5589,-15.6312,-28.2641,0,0,128.0615,194.3287,51.6671,-1.9727,-11.25
1/16/2018 18:00,-30.0321,-15.655,-27.7532,0,0,127.5705,195.9722,55.6418,-2.1113,-11.2483
1/16/2018 19:00,-29.7723,-15.682,-27.6393,0,0,129.1673,196.8432,52.6713,-2.7801,-11.2443
1/16/2018 20:00,-29.7485,-15.7087,-27.2376,0,0,130.2258,196.9479,60.2205,-3.2386,-11.2373
1/16/2018 21:00,-29.2514,-15.7308,-26.6502,0,0,136.0197,198.7038,61.1674,-4.1614,-11.2432
1/16/2018 22:00,-29.2942,-15.7509,-26.7805,0,0,137.223,198.6023,57.6696,-4.3023,-11.2437
1/16/2018 23:00,-29.0979,-15.775,-26.4628,0,0,144.96,199.4627,54.1552,-4.3153,-11.2424
1/17/2018 0:00,-31.2271,-15.7951,-28.2909,0,0,137.0534,192.5082,49.4372,-2.082,-11.2397
1/17/2018 1:00,-32.263,-15.822,-29.3196,0,0,135.8496,189.2621,47.0645,-1.4055,-11.2419
1/17/2018 2:00,-32.8019,-15.8413,-29.7712,0,0,137.8812,187.6723,46.6978,-1.0084,-11.2474
1/17/2018 3:00,-33.1832,-15.8604,-29.4898,0,0,140.0259,186.5741,45.2765,-0.1351,-11.2549
1/17/2018 4:00,-32.2788,-15.8806,-28.9508,0,0,142.1853,189.4037,44.0827,-0.6922,-11.2578
1/17/2018 5:00,-31.8464,-15.8927,-28.5938,0,0,144.9245,190.82,45.8446,-1.12,-11.2466
1/17/2018 6:00,-31.4202,-15.9091,-28.0726,0,0,156.9438,192.5028,36.8564,-0.6687,-11.241
1/17/2018 7:00,-30.9041,-15.9308,-27.6403,0,0,163.7113,194.3117,33.8124,-0.631,-11.243
1/17/2018 8:00,-30.6298,-15.9366,-27.7527,0,0,167.0001,195.2701,32.8244,-0.9678,-11.2463
1/17/2018 9:00,-30.5856,-15.9492,-27.2261,0,0,162.7982,195.2824,32.0233,-0.6868,-11.2479
1/17/2018 10:00,-30.9742,-15.9678,-28.1885,0,0,156.9812,193.8912,35.3388,-0.9786,-11.2467
1/17/2018 11:00,-31.3454,-15.9853,-29.0415,0,0,159.4045,192.8062,31.7098,-1.1239,-11.2484
1/17/2018 12:00,-31.02,-15.9855,-28.242,0,0,160.029,193.8392,35.6146,-0.8539,-11.251
1/17/2018 13:00,-31.7573,-16.0084,-26.357,0,0,151.5576,191.2929,30.8066,0.0885,-11.2534
1/17/2018 14:00,-31.423,-16.0069,-25.3799,0,0,157.0977,192.4967,25.9062,-0.1292,-11.2526
1/17/2018 15:00,-31.1333,-16.0251,-25.8695,0.3523,0.2926,158.7395,193.4474,27.5767,0.3735,-11.2534
1/17/2018 16:00,-31.1715,-16.0338,-27.671,1.1272,0.9365,160.3477,193.3792,34.561,0.0292,-11.2527
1/17/2018 17:00,-30.7453,-16.0337,-24.9255,0,0,158.6478,194.6599,21.9973,0.4135,-11.2516
1/17/2018 18:00,-31.5359,-16.0452,-25.9224,0,0,155.0153,192.0833,30.4078,1.1354,-11.2506
1/17/2018 19:00,-31.5208,-16.0583,-25.9707,0,0,155.4804,192.1446,25.5723,1.1216,-11.2469
1/17/2018 20:00,-31.7076,-16.0574,-26.3186,0,0,158.7353,191.6622,26.5408,0.9478,-11.2465
1/17/2018 21:00,-31.324,-16.0703,-26.3137,0,0,166.037,193.075,26.0542,0.8135,-11.2444
1/17/2018 22:00,-29.8983,-16.0819,-24.7268,0,0,183.0859,198.059,8.8655,0.2884,-11.2446
1/17/2018 23:00,-29.6221,-16.0842,-25.0558,0,0,178.5009,198.7979,7.155,0.2802,-11.2431
1/18/2018 0:00,-26.1748,-16.0861,-21.4832,0,0,187.1884,210.4987,27.4111,0.1706,-11.2428
1/18/2018 1:00,-23.0408,-16.0928,-18.8788,0,0,170.9665,220.3575,71.4041,-0.2385,-11.246
1/18/2018 2:00,-20.1747,-16.1023,-16.5275,0,0,174.6031,230.5148,83.3668,-4.9974,-11.2435
1/18/2018 3:00,-18.6215,-16.1163,-15.7784,0,0,186.5762,236.4478,77.418,-10.1235,-11.237
1/18/2018 4:00,-17.825,-16.1218,-15.5678,0,0,182.1596,239.2094,74.5746,-11.8735,-11.2404
1/18/2018 5:00,-17.6214,-16.1265,-15.3752,0,0,174.8314,239.7289,78.5276,-13.268,-11.2358
1/18/2018 6:00,-18.8177,-16.1357,-15.6991,0,0,175.1032,235.3834,70.8265,-7.2608,-11.24
1/18/2018 7:00,-19.661,-16.1367,-16.468,0,0,176.5243,232.4751,56.6621,-8.445,-11.251
1/18/2018 8:00,-24.7585,-16.1424,-21.8605,0,0,169.4177,214.4545,5.9661,-0.5165,-11.2483
1/18/2018 9:00,-25.0874,-16.1384,-19.6235,0,0,166.3091,213.2484,48.884,0.3297,-11.2467
1/18/2018 10:00,-23.9016,-16.1348,-16.9446,0,0,172.6591,217.4561,66.3064,0.5751,-11.2437
1/18/2018 11:00,-22.3331,-16.1368,-16.3991,0,0,166.7736,222.738,77.5205,0.2999,-11.2372
1/18/2018 12:00,-18.9332,-16.1328,-13.9685,0,0,189.083,235.4011,72.849,0.3887,-11.244
1/18/2018 13:00,-15.5512,-16.1277,-12.542,0,0,225.5715,248.9602,68.9618,-7.4451,-11.2468
1/18/2018 14:00,-14.7509,-16.1241,-12.3083,0,0,223.0493,251.8914,68.5369,-16.2682,-11.246
1/18/2018 15:00,-15.5956,-16.1233,-12.7189,0,0,188.1208,247.6571,73.6788,-14.2689,-11.2412
1/18/2018 16:00,-16.0292,-16.1196,-12.93,0.3516,0.2921,172.4137,245.5637,80.1399,-12.4309,-11.2389
1/18/2018 17:00,-16.2971,-16.1096,-13.3123,0,0,177.7739,244.7215,76.4423,-11.1504,-11.2433
1/18/2018 18:00,-16.5208,-16.1028,-13.7975,0,0,169.5635,243.6449,80.7128,-15.618,-11.2466
1/18/2018 19:00,-17.2465,-16.0947,-14.5218,0,0,163.6848,240.7774,72.3946,-9.4361,-11.25
1/18/2018 20:00,-21.8886,-16.0874,-18.9144,0,0,160.0578,224.0351,44.5959,-2.8668,-11.2448
1/18/2018 21:00,-23.0122,-16.0718,-19.5912,0,0,155.4144,220.042,49.3887,-2.5235,-11.2394
1/18/2018 22:00,-25.7362,-16.0588,-21.4889,0,0,154.2186,210.7213,15.8305,-0.375,-11.2434
1/18/2018 23:00,-25.7782,-16.0364,-21.0098,0,0,156.6918,210.6553,49.1309,-0.8235,-11.2484
1/19/2018 0:00,-24.6394,-16.0148,-19.1111,0,0,159.166,214.5427,67.2418,-0.4262,-11.2566
1/19/2018 1:00,-22.5071,-15.9972,-17.3306,0,0,161.9471,221.9518,86.7212,-2.0971,-11.2566
1/19/2018 2:00,-20.3794,-15.9732,-16.4337,0,0,162.175,229.3916,88.2353,-4.1136,-11.2509
1/19/2018 3:00,-18.9999,-15.9617,-15.7965,0,0,160.8632,234.3013,87.5728,-8.3794,-11.2506
1/19/2018 4:00,-17.7762,-15.9513,-15.7044,0,0,159.8939,238.716,73.5129,-15.3143,-11.2558
1/19/2018 5:00,-17.3895,-15.9432,-15.2536,0,0,160.7106,240.1595,78.2519,-17.6882,-11.2551
1/19/2018 6:00,-16.9933,-15.9303,-15.2562,0,0,160.9136,241.626,70.0549,-27.786,-11.2546
1/19/2018 7:00,-17.4281,-15.9306,-15.2316,0,0,159.3357,239.9765,78.5897,-21.926,-11.2533
1/19/2018 8:00,-17.6708,-15.9264,-16.0863,0,0,159.521,239.0882,63.542,-20.4507,-11.2547
1/19/2018 9:00,-17.6464,-15.9133,-15.9122,0,0,159.8463,239.1883,68.6616,-21.308,-11.2535
1/19/2018 10:00,-17.6964,-15.9071,-16.3525,0,0,161.7834,239.0652,56.0691,-21.8324,-11.2481
1/19/2018 11:00,-17.9788,-15.9038,-16.2981,0,0,163,238.0671,65.4136,-21.0144,-11.2492
1/19/2018 12:00,-16.6731,-15.8836,-14.2795,0,0,167.9386,243.0234,85.4529,-21.7415,-11.2402
1/19/2018 13:00,-16.2331,-15.8757,-13.7657,0,0,165.6377,244.5999,85.4,-24.166,-11.2427
1/19/2018 14:00,-16.2395,-15.8604,-13.7767,0.4219,0.3506,166.0929,244.5944,88.2991,-24.2742,-11.2456
1/19/2018 15:00,-16.149,-15.8443,-14.1919,0.4219,0.3506,164.2235,244.8909,75.7349,-33.7811,-11.2471
1/19/2018 16:00,-16.3367,-15.8322,-14.3107,2.6015,2.1623,165.0162,244.1868,79.4711,-33.2243,-11.2512
1/19/2018 17:00,-16.2031,-15.8141,-14.3242,0.4922,0.4091,165.9114,244.7122,75.0888,-37.2439,-11.2458
1/19/2018 18:00,-16.8033,-15.796,-14.8788,0,0,162.3674,242.3832,74.4833,-33.7676,-11.2454
1/19/2018 19:00,-18.0081,-15.7838,-16.1405,0,0,159.1865,237.847,70.2527,-28.0773,-11.2468
1/19/2018 20:00,-18.3646,-15.766,-16.6258,0,0,158.5962,236.5306,60.401,-27.9685,-11.25
1/19/2018 21:00,-18.7419,-15.7468,-16.7354,0,0,157.5865,235.1267,66.3274,-22.9734,-11.2452
1/19/2018 22:00,-19.7197,-15.7205,-17.1946,0,0,156.4781,231.5707,72.1924,-17.8966,-11.2484
1/19/2018 23:00,-20.3592,-15.7045,-17.5107,0,0,156.8155,229.301,74.3752,-13.9912,-11.2506
1/20/2018 0:00,-20.4187,-15.6844,-17.4534,0,0,157.1244,229.0992,75.198,-13.3825,-11.2466
1/20/2018 1:00,-19.9249,-15.6643,-17.0099,0,0,157.3561,230.8634,85.0748,-18.2487,-11.2515
1/20/2018 2:00,-20.0812,-15.6483,-17.3297,0,0,157.0539,230.2969,80.8357,-17.0954,-11.2502
1/20/2018 3:00,-20.1629,-15.6343,-17.4452,0,0,157.0439,230.0051,79.8165,-18.7959,-11.2516
1/20/2018 4:00,-20.3593,-15.6123,-17.4113,0,0,156.8865,229.3017,81.9588,-17.219,-11.2498
1/20/2018 5:00,-20.7996,-15.6123,-18.2066,0,0,154.8971,227.6822,77.9768,-18.0271,-11.2518
1/20/2018 6:00,-20.8454,-15.5928,-18.5238,0,0,154.8873,227.5188,78.1085,-19.6711,-11.2474
1/20/2018 7:00,-21.0378,-15.5848,-18.6364,0,0,154.4712,226.8274,78.4454,-19.1615,-11.2445
1/20/2018 8:00,-20.8546,-15.5847,-18.4868,0,0,155.3186,227.4991,79.7638,-20.8616,-11.2464
1/20/2018 9:00,-20.5545,-15.5626,-18.2805,0,0,155.7242,228.5743,78.8816,-21.6295,-11.2486
1/20/2018 10:00,-20.8356,-15.5606,-18.6705,0,0,154.1528,227.5315,79.3216,-21.8382,-11.2444
1/20/2018 11:00,-20.6264,-15.5587,-18.7689,0,0,154.5169,228.2828,71.8494,-20.8762,-11.243
1/20/2018 12:00,-20.2224,-15.5608,-18.3226,0,0,154.4884,229.7164,72.833,-22.4393,-11.2465
1/20/2018 13:00,-20.1476,-15.559,-18.1535,0,0,154.5638,229.985,77.3593,-21.2773,-11.248
1/20/2018 14:00,-19.9731,-15.5522,-18.2502,0,0,155.464,230.6344,70.9695,-18.9323,-11.2508
